IND,YEAR,EMP,WAGE,CAP,INDOUTPT,N,W,K,YS,REC,YEARM1,ID,NL1,NL2,WL1,KL1,KL2,YSL1,YSL2
2,1979,0.135,32.6753006,0.0727,111.8249969,-2.0024805,3.4866195,-2.6214139,4.7169352,884,1978,124,-2.0099154,-1.9519281,3.4889305,-2.5849481,-2.6310892,4.6952395,4.7007074
2,1980,0.131,30.1466999,0.0692,110.0832977,-2.032558,3.4060755,-2.6707544,4.7012372,885,1979,124,-2.0024805,-2.0099154,3.4866195,-2.6214139,-2.5849481,4.7169352,4.6952395
2,1981,0.125,31.6478996,0.0618,99.0832977,-2.0794415,3.4546719,-2.7838519,4.5959611,886,1980,124,-2.032558,-2.0024805,3.4060755,-2.6707544,-2.6214139,4.7012372,4.7169352
2,1982,0.126,29.6343002,0.0451,89.1583023,-2.0714734,3.3889325,-3.0988731,4.4904137,887,1981,124,-2.0794415,-2.032558,3.4546719,-2.7838519,-2.6707544,4.5959611,4.7012372
2,1983,0.123,29.3701992,0.0411,91.1500015,-2.0955708,3.3799806,-3.1917472,4.5125065,888,1982,124,-2.0714734,-2.0794415,3.3889325,-3.0988731,-2.7838519,4.4904137,4.5959611
2,1984,0.122,27.0972996,0.0358,93.9916992,-2.1037343,3.2994342,-3.3298075,4.5432067,889,1983,124,-2.0955708,-2.0714734,3.3799806,-3.1917472,-3.0988731,4.5125065,4.4904137
8,1977,0.451,19.8535004,0.111,117.3392029,-0.796288,2.9883804,-2.198225,4.765069,890,1984,125, , , , , , , 
8,1978,0.458,19.4510994,0.1039,120.4718018,-0.7808861,2.9679036,-2.2643263,4.7914157,891,1977,125,-0.796288, ,2.9883804,-2.198225, ,4.765069, 
8,1979,0.454,18.9776001,0.101,119.1908035,-0.7896581,2.9432592,-2.2926347,4.7807255,892,1978,125,-0.7808861,-0.796288,2.9679036,-2.2643263,-2.198225,4.7914157,4.765069
8,1980,0.446,19.2194996,0.0956,116.3851013,-0.8074363,2.9559255,-2.3475823,4.7569046,893,1979,125,-0.7896581,-0.7808861,2.9432592,-2.2926347,-2.2643263,4.7807255,4.7914157
8,1981,0.399,19.3864002,0.0808,99.3884964,-0.9187939,2.9645717,-2.5157783,4.5990362,894,1980,125,-0.8074363,-0.7896581,2.9559255,-2.3475823,-2.2926347,4.7569046,4.7807255
8,1982,0.37,21.3976002,0.0736,92.5462036,-0.9942523,3.0632787,-2.6091101,4.5277081,895,1981,125,-0.9187939,-0.8074363,2.9645717,-2.5157783,-2.3475823,4.5990362,4.7569046
8,1983,0.364,22.2703991,0.0684,91.5538025,-1.0106014,3.1032584,-2.6823823,4.5169268,896,1982,125,-0.9942523,-0.9187939,3.0632787,-2.6091101,-2.5157783,4.5277081,4.5990362
8,1984,0.358,22.3938007,0.0619,94.9406967,-1.0272223,3.1087842,-2.7822351,4.5532522,897,1983,125,-1.0106014,-0.9942523,3.1032584,-2.6823823,-2.6091101,4.5169268,4.5277081
8,1977,0.267,23.3293991,0.0618,118.2222977,-1.3205067,3.1497142,-2.7838519,4.7725668,898,1984,126, , , , , , , 
8,1978,0.264,22.6357994,0.0709,120.155098,-1.3318062,3.1195326,-2.6464849,4.7887836,899,1977,126,-1.3205067, ,3.1497142,-2.7838519, ,4.7725668, 
8,1979,0.259,21.8031998,0.0691,118.8319016,-1.3509272,3.0820568,-2.6722004,4.77771,900,1978,126,-1.3318062,-1.3205067,3.1195326,-2.6464849,-2.7838519,4.7887836,4.7725668
8,1980,0.236,20.7877007,0.0475,111.9163971,-1.4439235,3.0343616,-3.0470257,4.717752,901,1979,126,-1.3509272,-1.3318062,3.0820568,-2.6722004,-2.6464849,4.77771,4.7887836
8,1981,0.159,25.3518009,0.0401,97.5540009,-1.8388511,3.2328498,-3.2163789,4.5804062,902,1980,126,-1.4439235,-1.3509272,3.0343616,-3.0470257,-2.6722004,4.717752,4.77771
8,1982,0.144,26.2677002,0.0331,92.1981964,-1.937942,3.2683401,-3.408222,4.5239406,903,1981,126,-1.8388511,-1.4439235,3.2328498,-3.2163789,-3.0470257,4.5804062,4.717752
8,1983,0.131,30.2122002,0.0288,92.4040985,-2.032558,3.4082458,-3.54738,4.5261712,904,1982,126,-1.937942,-1.8388511,3.2683401,-3.408222,-3.2163789,4.5239406,4.5804062
8,1984,0.104,34.3319016,0.0234,95.7485962,-2.2633643,3.5360751,-3.7550192,4.5617261,905,1983,126,-2.032558,-1.937942,3.4082458,-3.54738,-3.408222,4.5261712,4.5239406
7,1976,1.138,14.6984997,0.6899,94.6657028,0.1292723,2.6877453,-0.3712086,4.5503516,906,1984,127, , , , , , , 
7,1977,1.064,14.4097004,0.6873,96.3899994,0.0620354,2.6679015,-0.3749844,4.5684023,907,1976,127,0.1292723, ,2.6877453,-0.3712086, ,4.5503516, 
7,1978,1.135,14.9179001,0.6711,98.6078033,0.1266326,2.7025619,-0.3988371,4.5911503,908,1977,127,0.0620354,0.1292723,2.6679015,-0.3749844,-0.3712086,4.5684023,4.5503516
7,1979,1.273,14.3948002,0.6783,100.3583984,0.2413763,2.666867,-0.3881656,4.608748,909,1978,127,0.1266326,0.0620354,2.7025619,-0.3988371,-0.3749844,4.5911503,4.5684023
7,1980,1.51,14.2655001,0.6525,100.183403,0.4121096,2.6578441,-0.4269442,4.6070027,910,1979,127,0.2413763,0.1266326,2.666867,-0.3881656,-0.3988371,4.608748,4.5911503
7,1981,1.518,14.5067997,1.0773,98.6743011,0.4173937,2.6746175,0.0744579,4.5918245,911,1980,127,0.4121096,0.2413763,2.6578441,-0.4269442,-0.3881656,4.6070027,4.608748
7,1982,1.533,14.5422001,0.9545,99.3806992,0.4272266,2.6770549,-0.0465676,4.598958,912,1981,127,0.4173937,0.4121096,2.6746175,0.0744579,-0.4269442,4.5918245,4.6070027
7,1983,1.493,15.1643,0.8791,100.5633011,0.4007875,2.7189441,-0.1288566,4.6107874,913,1982,127,0.4272266,0.4173937,2.6770549,-0.0465676,0.0744579,4.598958,4.5918245
7,1984,1.589,16.2798004,0.9399,101.6801987,0.4631049,2.7899251,-0.0619818,4.6218324,914,1983,127,0.4007875,0.4272266,2.7189441,-0.1288566,-0.0465676,4.6107874,4.598958
7,1976,1.702,14.2391005,0.4223,94.6657028,0.531804,2.6559918,-0.8620393,4.5503516,915,1984,128, , , , , , , 
7,1977,1.834,13.9061003,0.4486,96.3899994,0.6064994,2.6323276,-0.8016236,4.5684023,916,1976,128,0.531804, ,2.6559918,-0.8620393, ,4.5503516, 
7,1978,2.006,12.7122002,0.4685,98.6078033,0.6961427,2.5425622,-0.7582192,4.5911503,917,1977,128,0.6064994,0.531804,2.6323276,-0.8016236,-0.8620393,4.5684023,4.5503516
7,1979,2.053,12.7060003,0.467,100.3583984,0.7193021,2.5420744,-0.761426,4.608748,918,1978,128,0.6961427,0.6064994,2.5425622,-0.7582192,-0.8016236,4.5911503,4.5684023
7,1980,1.777,14.7104998,0.3956,100.183403,0.5749265,2.6885614,-0.9273517,4.6070027,919,1979,128,0.7193021,0.6961427,2.5420744,-0.761426,-0.7582192,4.608748,4.5911503
7,1981,1.582,14.4531002,0.4757,98.6743011,0.4586899,2.6709089,-0.7429679,4.5918245,920,1980,128,0.5749265,0.7193021,2.6885614,-0.9273517,-0.761426,4.6070027,4.608748
7,1982,1.475,14.8611002,0.4024,99.3806992,0.388658,2.6987472,-0.9103087,4.598958,921,1981,128,0.4586899,0.5749265,2.6709089,-0.7429679,-0.9273517,4.5918245,4.6070027
7,1983,1.439,15.3641996,0.3803,100.5633011,0.3639484,2.7320402,-0.9667949,4.6107874,922,1982,128,0.388658,0.4586899,2.6987472,-0.9103087,-0.7429679,4.598958,4.5918245
7,1984,1.327,14.7592001,0.3677,101.6801987,0.2829208,2.6918666,-1.0004878,4.6218324,923,1983,128,0.3639484,0.388658,2.7320402,-0.9667949,-0.9103087,4.6107874,4.598958
7,1976,0.768,8.8274002,0.2008,94.6657028,-0.2639655,2.1778605,-1.6054459,4.5503516,924,1984,129, , , , , , , 
7,1977,0.787,8.3601999,0.1919,96.3899994,-0.239527,2.1234822,-1.6507809,4.5684023,925,1976,129,-0.2639655, ,2.1778605,-1.6054459, ,4.5503516, 
7,1978,0.804,8.2349997,0.194,98.6078033,-0.218156,2.1083934,-1.6398971,4.5911503,926,1977,129,-0.239527,-0.2639655,2.1234822,-1.6507809,-1.6054459,4.5684023,4.5503516
7,1979,0.864,8.0171003,0.1991,100.3583984,-0.1461825,2.0815768,-1.6139481,4.608748,927,1978,129,-0.218156,-0.239527,2.1083934,-1.6398971,-1.6507809,4.5911503,4.5684023
7,1980,0.921,8.4820004,0.2149,100.183403,-0.0822952,2.1379464,-1.5375825,4.6070027,928,1979,129,-0.1461825,-0.218156,2.0815768,-1.6139481,-1.6398971,4.608748,4.5911503
7,1981,0.91,8.9605999,0.3974,98.6743011,-0.0943106,2.1928372,-0.922812,4.5918245,929,1980,129,-0.0822952,-0.1461825,2.1379464,-1.5375825,-1.6139481,4.6070027,4.608748
7,1982,0.871,9.1365995,0.3414,99.3806992,-0.1381133,2.2122884,-1.0747005,4.598958,930,1981,129,-0.0943106,-0.0822952,2.1928372,-0.922812,-1.5375825,4.5918245,4.6070027
7,1983,0.874,9.1879997,0.3018,100.5633011,-0.1346749,2.2178984,-1.1979907,4.6107874,931,1982,129,-0.1381133,-0.0943106,2.2122884,-1.0747005,-0.922812,4.598958,4.5918245
7,1984,0.852,9.2131996,0.2791,101.6801987,-0.1601688,2.2206371,-1.2761852,4.6218324,932,1983,129,-0.1346749,-0.1381133,2.2178984,-1.1979907,-1.0747005,4.6107874,4.598958
3,1976,20,29.3096008,23.5673008,101.7753983,2.9957323,3.3779151,3.1598601,4.6227684,933,1984,130, , , , , , , 
3,1977,20.7000008,27.4918995,24.7266006,106.8009033,3.0301337,3.3138914,3.2078795,4.6709661,934,1976,130,2.9957323, ,3.3779151,3.1598601, ,4.6227684, 
3,1978,20.5,29.6513996,42.9429016,108.5588989,3.0204248,3.3895094,3.7598715,4.6872931,935,1977,130,3.0301337,2.9957323,3.3138914,3.2078795,3.1598601,4.6709661,4.6227684
3,1979,20.6000004,29.6954994,43.6651001,110.8990021,3.0252912,3.3909955,3.7765491,4.7086201,936,1978,130,3.0204248,3.0301337,3.3895094,3.7598715,3.2078795,4.6872931,4.6709661
3,1980,18.5,30.4417,41.6999016,102.889801,2.9177706,3.4158134,3.7304988,4.6336584,937,1979,130,3.0252912,3.0204248,3.3909955,3.7765491,3.7598715,4.7086201,4.6872931
3,1981,15,34.6777,43.6711998,99.5474014,2.7080503,3.5460968,3.7766888,4.6006341,938,1980,130,2.9177706,3.0252912,3.4158134,3.7304988,3.7765491,4.6336584,4.7086201
3,1982,12.3479996,37.1020012,40.9263,99.3189011,2.513494,3.6136708,3.7117729,4.5983357,939,1981,130,2.7080503,2.9177706,3.5460968,3.7766888,3.7304988,4.6006341,4.6336584
3,1983,10.5200005,35.8648987,42.2168999,105.1428986,2.3532782,3.5797591,3.7428205,4.6553202,940,1982,130,2.513494,2.7080503,3.6136708,3.7117729,3.7766888,4.5983357,4.6006341
3,1984,9.4300003,36.6006012,43.0009995,111.8660965,2.2438962,3.6000648,3.7612233,4.7173028,941,1983,130,2.3532782,2.513494,3.5797591,3.7428205,3.7117729,4.6553202,4.5983357
9,1976,4.0999999,25.5575008,0.504,103.7668991,1.4109869,3.2409308,-0.685179,4.6421471,942,1984,131, , , , , , , 
9,1977,4.046,24.7373009,0.5298,106.9041977,1.3977287,3.2083123,-0.6352557,4.6719332,943,1976,131,1.4109869, ,3.2409308,-0.685179, ,4.6421471, 
9,1978,3.566,24.3927994,0.5078,109.4623032,1.2714446,3.194288,-0.6776676,4.69558,944,1977,131,1.3977287,1.4109869,3.2083123,-0.6352557,-0.685179,4.6719332,4.6421471
9,1979,3.102,24.7254009,0.4198,111.9345016,1.1320471,3.2078311,-0.8679768,4.7179141,945,1978,131,1.2714446,1.3977287,3.194288,-0.6776676,-0.6352557,4.69558,4.6719332
9,1980,2.8859999,22.4762001,0.4463,100,1.0598714,3.112457,-0.8067639,4.6051702,946,1979,131,1.1320471,1.2714446,3.2078311,-0.8679768,-0.6776676,4.7179141,4.69558
9,1981,2.5139999,22.8572006,0.4046,93.186203,0.9218751,3.1292663,-0.9048564,4.5345998,947,1980,131,1.0598714,1.1320471,3.112457,-0.8067639,-0.8679768,4.6051702,4.7179141
9,1982,2.306,23.1119995,0.3022,90.8163986,0.8355144,3.140352,-1.1966662,4.5088401,948,1981,131,0.9218751,1.0598714,3.1292663,-0.9048564,-0.8067639,4.5345998,4.6051702
9,1983,1.462,22.8959007,0.2524,93.6812973,0.3798054,3.1309578,-1.3767401,4.5398984,949,1982,131,0.8355144,0.9218751,3.140352,-1.1966662,-0.9048564,4.5088401,4.5345998
9,1984,1.447,21.4004993,0.2374,97.748703,0.3694925,3.0634143,-1.4380088,4.5823998,950,1983,131,0.3798054,0.8355144,3.1309578,-1.3767401,-1.1966662,4.5398984,4.5088401
1,1976,0.971,20.0883999,0.1139,126.7636032,-0.0294288,3.0001426,-2.1724343,4.8423238,951,1984,132, , , , , , , 
1,1977,0.954,18.1755009,0.1173,128.3652954,-0.0470916,2.9000745,-2.1430206,4.8548799,952,1976,132,-0.0294288, ,3.0001426,-2.1724343, ,4.8423238, 
1,1978,0.925,17.4424,0.1337,124.4506989,-0.0779615,2.8589041,-2.0121567,4.8239098,953,1977,132,-0.0470916,-0.0294288,2.9000745,-2.1430206,-2.1724343,4.8548799,4.8423238
1,1979,0.901,19.7138004,0.1293,125.217598,-0.10425,2.981319,-2.04562,4.8300529,954,1978,132,-0.0779615,-0.0470916,2.8589041,-2.0121567,-2.1430206,4.8239098,4.8548799
1,1980,0.883,17.1501999,0.1183,100,-0.1244301,2.8420098,-2.1345315,4.6051702,955,1979,132,-0.10425,-0.0779615,2.981319,-2.04562,-2.0121567,4.8300529,4.8239098
1,1981,0.728,20.0918007,0.1001,97.4304962,-0.3174542,3.0003119,-2.3015857,4.5791392,956,1980,132,-0.1244301,-0.10425,2.8420098,-2.1345315,-2.04562,4.6051702,4.8300529
1,1982,0.666,21.8719006,0.0965,96.6797028,-0.4064656,3.0852027,-2.3382123,4.5714035,957,1981,132,-0.3174542,-0.1244301,3.0003119,-2.3015857,-2.1345315,4.5791392,4.6051702
1,1983,0.622,25.1634007,0.0938,98.7386017,-0.4748152,3.2253907,-2.3665905,4.5924759,958,1982,132,-0.4064656,-0.3174542,3.0852027,-2.3382123,-2.3015857,4.5714035,4.5791392
1,1984,0.615,24.6744003,0.0902,103.7288971,-0.486133,3.2057662,-2.405726,4.6417809,959,1983,132,-0.4748152,-0.4064656,3.2253907,-2.3665905,-2.3382123,4.5924759,4.5714035
4,1976,2.1659999,27.6221008,0.2842,117.5999985,0.7728821,3.3186162,-1.258077,4.7672892,960,1984,133, , , , , , , 
4,1977,2.398,25.0825996,0.2757,115.875,0.874635,3.2221744,-1.2884419,4.752512,961,1976,133,0.7728821, ,3.3186162,-1.258077, ,4.7672892, 
4,1978,2.3570001,23.2591,0.2763,113.5250015,0.8573897,3.1466966,-1.286268,4.7320232,962,1977,133,0.874635,0.7728821,3.2221744,-1.2884419,-1.258077,4.752512,4.7672892
4,1979,2.3559999,22.5165005,0.2901,109.875,0.8569652,3.1142483,-1.2375295,4.6993432,963,1978,133,0.8573897,0.874635,3.1466966,-1.286268,-1.2884419,4.7320232,4.752512
4,1980,2.5090001,22.6193008,0.3147,102.2249985,0.9198843,3.1188035,-1.1561354,4.6271763,964,1979,133,0.8569652,0.8573897,3.1142483,-1.2375295,-1.286268,4.6993432,4.7320232
4,1981,2.1129999,22.3941002,0.2725,91.9000015,0.7481087,3.1087976,-1.3001167,4.5207009,965,1980,133,0.9198843,0.8569652,3.1188035,-1.1561354,-1.2375295,4.6271763,4.6993432
4,1982,1.95,25.2625999,0.2536,90.1750031,0.6678294,3.2293251,-1.371997,4.5017524,966,1981,133,0.7481087,0.9198843,3.1087976,-1.3001167,-1.1561354,4.5207009,4.6271763
4,1983,1.7079999,26.7043991,0.2327,87.8000031,0.5353231,3.2848284,-1.4580052,4.4750614,967,1982,133,0.6678294,0.7481087,3.2293251,-1.371997,-1.3001167,4.5017524,4.5207009
4,1984,1.714,27.6098995,0.2187,87.2750015,0.5388298,3.3181744,-1.5200543,4.4690642,968,1983,133,0.5353231,0.6678294,3.2848284,-1.4580052,-1.371997,4.4750614,4.5017524
8,1976,13.026,15.2200003,1.503,117.0447998,2.5669475,2.7226105,0.4074631,4.7625566,969,1984,134, , , , , , , 
8,1977,14.2270002,14.7212,1.5814,120.5774002,2.6551416,2.6892886,0.4583105,4.7922916,970,1976,134,2.5669475, ,2.7226105,0.4074631, ,4.7625566, 
8,1978,14.0059996,15.5864,1.6276,119.3105011,2.6394858,2.7463987,0.4871065,4.7817292,971,1977,134,2.6551416,2.5669475,2.6892886,0.4583105,0.4074631,4.7922916,4.7625566
8,1979,13.8889999,15.5671997,1.6553,117.8746033,2.6310971,2.7451661,0.5039822,4.7696214,972,1978,134,2.6394858,2.6551416,2.7463987,0.4871065,0.4583105,4.7817292,4.7922916
8,1980,13.3190002,14.8591003,1.5154999,100,2.5891917,2.6986125,0.4157454,4.6051702,973,1979,134,2.6310971,2.6394858,2.7451661,0.5039822,0.4871065,4.7696214,4.7817292
8,1981,13.0179996,16.9654007,1.3250999,92.6621017,2.5663331,2.831176,0.2814879,4.5289598,974,1980,134,2.5891917,2.6310971,2.6986125,0.4157454,0.5039822,4.6051702,4.7696214
8,1982,13.6309996,16.7737007,1.2835,91.270401,2.6123466,2.8198123,0.2495907,4.5138264,975,1981,134,2.5663331,2.5891917,2.831176,0.2814879,0.4157454,4.5289598,4.6051702
8,1983,13.349,18.4911003,1.2235,94.671402,2.5914414,2.9172895,0.2017156,4.5504122,976,1982,134,2.6123466,2.5663331,2.8198123,0.2495907,0.2814879,4.5138264,4.5289598
8,1984,13.4860001,17.8505001,1.2061,97.9029999,2.6016521,2.8820314,0.187392,4.5839772,977,1983,134,2.5914414,2.6123466,2.9172895,0.2017156,0.2495907,4.5504122,4.5138264
8,1976,2.3659999,18.6380997,0.3976,116.9589005,0.8612007,2.9252079,-0.9223088,4.7618227,978,1984,135, , , , , , , 
8,1977,2.3699999,18.8663998,0.3871,119.6942978,0.8628899,2.9373825,-0.9490722,4.7849412,979,1976,135,0.8612007, ,2.9252079,-0.9223088, ,4.7618227, 
8,1978,2.3469999,17.4171009,0.3946,119.6271973,0.8531379,2.8574526,-0.9298826,4.7843804,980,1977,135,0.8628899,0.8612007,2.9373825,-0.9490722,-0.9223088,4.7849412,4.7618227
8,1979,2.145,17.0398006,0.3717,118.2335968,0.7631395,2.8355517,-0.9896683,4.7726622,981,1978,135,0.8531379,0.8628899,2.8574526,-0.9298826,-0.9490722,4.7843804,4.7849412
8,1980,1.818,16.9022999,0.3276,104.4686966,0.597737,2.8274498,-1.1159619,4.6488876,982,1979,135,0.7631395,0.8531379,2.8355517,-0.9896683,-0.9298826,4.7726622,4.7843804
8,1981,1.5700001,18.4023991,0.2711,94.4965973,0.4510756,2.9124811,-1.3052675,4.548564,983,1980,135,0.597737,0.7631395,2.8274498,-1.1159619,-0.9896683,4.6488876,4.7726622
8,1982,1.3150001,18.3414993,0.2161,91.6183014,0.2738367,2.9091661,-1.532014,4.5176311,984,1981,135,0.4510756,0.597737,2.9124811,-1.3052675,-1.1159619,4.548564,4.6488876
8,1983,1.187,19.2080994,0.1817,93.8211975,0.1714291,2.955332,-1.7053983,4.5413909,985,1982,135,0.2738367,0.4510756,2.9091661,-1.532014,-1.3052675,4.5176311,4.548564
8,1984,1.194,19.5002003,0.147,97.0951004,0.177309,2.9704247,-1.9173226,4.5756907,986,1983,135,0.1714291,0.2738367,2.955332,-1.7053983,-1.532014,4.5413909,4.5176311
8,1976,0.615,24.1002007,0.1242,117.0447998,-0.486133,3.1822202,-2.0858622,4.7625566,987,1984,136, , , , , , , 
8,1977,0.742,22.0550995,0.1189,120.5774002,-0.2984061,3.0935438,-2.1294725,4.7922916,988,1976,136,-0.486133, ,3.1822202,-2.0858622, ,4.7625566, 
8,1978,0.673,20.0774002,0.1085,119.3105011,-0.39601,2.9995949,-2.2210052,4.7817292,989,1977,136,-0.2984061,-0.486133,3.0935438,-2.1294725,-2.0858622,4.7922916,4.7625566
8,1979,0.69,19.3673,0.0973,117.8746033,-0.3710637,2.9635861,-2.3299563,4.7696214,990,1978,136,-0.39601,-0.2984061,2.9995949,-2.2210052,-2.1294725,4.7817292,4.7922916
8,1980,0.324,19.2094002,0.0736,100,-1.1270118,2.9553998,-2.6091101,4.6051702,991,1979,136,-0.3710637,-0.39601,2.9635861,-2.3299563,-2.2210052,4.7696214,4.7817292
8,1981,0.226,24.1828995,0.0605,92.6621017,-1.4872203,3.1856458,-2.8051119,4.5289598,992,1980,136,-1.1270118,-0.3710637,2.9553998,-2.6091101,-2.3299563,4.6051702,4.7696214
8,1982,0.258,24.1495991,0.0551,91.270401,-1.3547957,3.1842678,-2.8986056,4.5138264,993,1981,136,-1.4872203,-1.1270118,3.1856458,-2.8051119,-2.6091101,4.5289598,4.6051702
8,1983,0.356,23.2423992,0.0527,94.671402,-1.0328245,3.1459782,-2.9431398,4.5504122,994,1982,136,-1.3547957,-1.4872203,3.1842678,-2.8986056,-2.8051119,4.5138264,4.5289598
8,1984,0.465,22.5925007,0.0556,97.9029999,-0.7657179,3.1176181,-2.8895721,4.5839772,995,1983,136,-1.0328245,-1.3547957,3.1459782,-2.9431398,-2.8986056,4.5504122,4.5138264
2,1976,2.599,38.4378014,0.6643,110.0500031,0.9551268,3.6490414,-0.4090214,4.7009349,996,1984,137, , , , , , , 
2,1977,2.7019999,34.0509987,0.8164,109.4250031,0.9939922,3.5278594,-0.2028509,4.6952395,997,1976,137,0.9551268, ,3.6490414,-0.4090214, ,4.7009349, 
2,1978,2.7079999,37.6950989,1.0343,111.2249985,0.9962103,3.6295302,0.0337248,4.711555,998,1977,137,0.9939922,0.9551268,3.5278594,-0.2028509,-0.4090214,4.6952395,4.7009349
2,1979,2.6229999,33.4794006,1.0091,111.2249985,0.9643187,3.5109303,0.0090588,4.711555,999,1978,137,0.9962103,0.9939922,3.6295302,0.0337248,-0.2028509,4.711555,4.6952395
2,1980,2.3770001,32.2369003,0.9138,102.75,0.8658392,3.4731119,-0.0901435,4.6322989,1000,1979,137,0.9643187,0.9962103,3.5109303,0.0090588,0.0337248,4.711555,4.711555
2,1981,1.995,33.7775002,0.7986,91.75,0.690644,3.5197949,-0.2248951,4.5190673,1001,1980,137,0.8658392,0.9643187,3.4731119,-0.0901435,0.0090588,4.6322989,4.711555
2,1982,1.747,34.5625,0.7136,90.4250031,0.5579,3.5427692,-0.3374327,4.5045209,1002,1981,137,0.690644,0.8658392,3.5197949,-0.2248951,-0.0901435,4.5190673,4.6322989
2,1983,1.612,35.0239983,0.6424,93.1500015,0.4774756,3.5560334,-0.4425441,4.5342112,1003,1982,137,0.5579,0.690644,3.5427692,-0.3374327,-0.2248951,4.5045209,4.5190673
2,1984,1.1849999,35.8162994,0.4967,94.7249985,0.1697427,3.578403,-0.6997691,4.5509777,1004,1983,137,0.4774756,0.5579,3.5560334,-0.4425441,-0.3374327,4.5342112,4.5045209
9,1976,1.9220001,26.9592991,0.2547,101.7059021,0.6533663,3.2943282,-1.3676689,4.6220856,1005,1984,138, , , , , , , 
9,1977,1.929,24.9356003,0.2583,105.5970001,0.6570017,3.2162964,-1.3536335,4.6596298,1006,1976,138,0.6533663, ,3.2943282,-1.3676689, ,4.6220856, 
9,1978,1.934,25.1219997,0.2608,108.3964005,0.6595904,3.2237439,-1.3440014,4.6857948,1007,1977,138,0.6570017,0.6533663,3.2162964,-1.3536335,-1.3676689,4.6596298,4.6220856
9,1979,1.976,26.573,0.2631,110.9044037,0.6810746,3.2798955,-1.3352211,4.7086687,1008,1978,138,0.6595904,0.6570017,3.2237439,-1.3440014,-1.3536335,4.6857948,4.6596298
9,1980,2.096,27.3523998,0.2684,104.972702,0.7400308,3.3088043,-1.3152769,4.6537004,1009,1979,138,0.6810746,0.6595904,3.2798955,-1.3352211,-1.3440014,4.7086687,4.6857948
9,1981,1.99,24.2052002,0.2323,96.0252991,0.6881347,3.1865675,-1.4597256,4.5646119,1010,1980,138,0.7400308,0.6810746,3.3088043,-1.3152769,-1.3352211,4.6537004,4.7086687
9,1982,1.558,25.4880009,0.1906,91.8038025,0.4434029,3.2382078,-1.6575783,4.5196538,1011,1981,138,0.6881347,0.7400308,3.1865675,-1.4597256,-1.3152769,4.5646119,4.6537004
9,1983,1.372,26.8048992,0.1624,92.4875031,0.3162695,3.2885847,-1.8176928,4.5270734,1012,1982,138,0.4434029,0.6881347,3.2382078,-1.6575783,-1.4597256,4.5196538,4.5646119
9,1984,1.3049999,27.0956993,0.1502,96.0539017,0.266203,3.2993751,-1.8957876,4.5649095,1013,1983,138,0.3162695,0.4434029,3.2885847,-1.8176928,-1.6575783,4.5270734,4.5196538
9,1976,1.0549999,22.1858997,0.1469,102.5302963,0.0535407,3.099457,-1.9180032,4.6301584,1014,1984,139, , , , , , , 
9,1977,1.044,21.1581001,0.2238,106.1199036,0.0430595,3.0520229,-1.4970025,4.6645699,1015,1976,139,0.0535407, ,3.099457,-1.9180032, ,4.6301584, 
9,1978,1.109,20.1187,0.2537,108.8227997,0.1034587,3.0016496,-1.3716029,4.6897206,1016,1977,139,0.0430595,0.0535407,3.0520229,-1.4970025,-1.9180032,4.6645699,4.6301584
9,1979,1.171,20.0128002,0.2422,111.3164978,0.1578581,2.996372,-1.4179914,4.7123775,1017,1978,139,0.1034587,0.0430595,3.0016496,-1.3716029,-1.4970025,4.6897206,4.6645699
9,1980,1.123,19.4386005,0.2965,102.9835968,0.1160037,2.9672608,-1.215708,4.6345696,1018,1979,139,0.1578581,0.1034587,2.996372,-1.4179914,-1.3716029,4.7123775,4.6897206
9,1981,1.074,19.8813992,0.2611,94.8896027,0.07139,2.9897845,-1.3428519,4.5527143,1019,1980,139,0.1160037,0.1578581,2.9672608,-1.215708,-1.4179914,4.6345696,4.7123775
9,1982,1.087,20.3374996,0.2482,91.4087982,0.0834216,3.0124664,-1.3935204,4.5153418,1020,1981,139,0.07139,0.1160037,2.9897845,-1.3428519,-1.215708,4.5527143,4.6345696
9,1983,1.5089999,20.2054996,0.3517,92.9649963,0.4114471,3.0059547,-1.0449767,4.5322232,1021,1982,139,0.0834216,0.07139,3.0124664,-1.3935204,-1.3428519,4.5153418,4.5527143
9,1984,1.513,20.3083992,0.3358,96.7317963,0.4140944,3.0110345,-1.0912396,4.5719423,1022,1983,139,0.4114471,0.0834216,3.0059547,-1.0449767,-1.3935204,4.5322232,4.5153418
3,1976,1.541,29.0939007,0.651,104.7664032,0.4324315,3.3705285,-0.4292456,4.6517329,1023,1984,140, , , , , , , 
3,1977,1.447,25.6975002,0.6846,107.4791031,0.3694925,3.2463937,-0.3789206,4.6772966,1024,1976,140,0.4324315, ,3.3705285,-0.4292456, ,4.6517329, 
3,1978,1.425,27.5876007,0.7095,108.9188004,0.3541718,3.3173664,-0.3431948,4.6906028,1025,1977,140,0.3694925,0.4324315,3.2463937,-0.3789206,-0.4292456,4.6772966,4.6517329
3,1979,1.438,29.0149002,0.665,111.5590973,0.3632532,3.3678095,-0.4079682,4.7145543,1026,1978,140,0.3541718,0.3694925,3.3173664,-0.3431948,-0.3789206,4.6906028,4.6772966
3,1980,1.401,28.2772007,0.5936,100,0.3371863,3.3420558,-0.5215496,4.6051702,1027,1979,140,0.3632532,0.3541718,3.3678095,-0.4079682,-0.3431948,4.7145543,4.6906028
